dataset_name,dataset_title,opencity_url,organization,groups,tags,metadata_modified,axis_labels,shortlist,resource_id,resource_name,resource_format,resource_url,resource_size_bytes,resource_last_modified,resource_mimetype,download_status,local_path,sha256,notes
villages-maps-of-delhi,Villages Maps of Delhi,https://data.opencity.in/dataset/villages-maps-of-delhi,government-of-delhi,delhi,Urban Planning,2026-02-26T06:02:07.165316,profits,1,af30bcc3-ad19-4e02-ae27-952875e28ee0,Villages Map of West Delhi District - 2022 ,KML,https://data.opencity.in/dataset/8d82fabb-7fd9-45ad-a36a-4e0aa983e4c6/resource/af30bcc3-ad19-4e02-ae27-952875e28ee0/download/8f08bea2-e1e7-4862-af77-fd2aed6703d6.kml,472330,2025-11-25T16:14:44.425748,application/vnd.google-earth.kml+xml,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
villages-maps-of-delhi,Villages Maps of Delhi,https://data.opencity.in/dataset/villages-maps-of-delhi,government-of-delhi,delhi,Urban Planning,2026-02-26T06:02:07.165316,profits,1,d5866302-fc55-48cb-9dd3-ef5196371591,Villages Map of North Delhi District - 2022 ,KML,https://data.opencity.in/dataset/8d82fabb-7fd9-45ad-a36a-4e0aa983e4c6/resource/d5866302-fc55-48cb-9dd3-ef5196371591/download/8bca4be6-bf44-4545-942b-5ebdc9dd0e3e.kml,1808400,2025-11-25T16:14:44.951205,application/vnd.google-earth.kml+xml,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-census-2011-data,Delhi - Census 2011 Data,https://data.opencity.in/dataset/delhi-census-2011-data,office-of-the-registrar-general-census-commissioner-india-orgi,delhi,Economy,2025-11-27T12:37:10.937573,,0,7ef30d10-331d-48f3-8537-e1fef2f13614,Delhi Towns Census Data With Amenities - 2011,CSV,https://data.opencity.in/dataset/c41aec9d-04a1-4a33-9254-4f7d50c7f8fa/resource/7ef30d10-331d-48f3-8537-e1fef2f13614/download/f1a46aa8-123b-41f9-b267-31da999081ba.csv,83735,2025-11-25T13:44:53.719535,text/csv,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-census-2011-data,Delhi - Census 2011 Data,https://data.opencity.in/dataset/delhi-census-2011-data,office-of-the-registrar-general-census-commissioner-india-orgi,delhi,Economy,2025-11-27T12:37:10.937573,,0,93c2fd5d-6273-41af-9734-4f41c16ecc96,Delhi Villages Census Data With Amenities - 2011,CSV,https://data.opencity.in/dataset/c41aec9d-04a1-4a33-9254-4f7d50c7f8fa/resource/93c2fd5d-6273-41af-9734-4f41c16ecc96/download/f9fd6711-2f02-4c15-855d-dbd8e915b789.csv,138852,2025-11-25T13:44:54.033971,text/csv,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-census-2011-data,Delhi - Census 2011 Data,https://data.opencity.in/dataset/delhi-census-2011-data,office-of-the-registrar-general-census-commissioner-india-orgi,delhi,Economy,2025-11-27T12:37:10.937573,,0,372c35ad-ae9e-418f-a2e6-faa3351de767,Delhi Ward-wise Population - 2011,CSV,https://data.opencity.in/dataset/c41aec9d-04a1-4a33-9254-4f7d50c7f8fa/resource/372c35ad-ae9e-418f-a2e6-faa3351de767/download/c16ccda1-eb93-40d9-8f78-b2f0327fcaca.csv,8141,2025-11-25T13:44:54.380593,text/csv,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-economic-census,Delhi - Economic Census,https://data.opencity.in/dataset/delhi-economic-census,office-of-the-registrar-general-census-commissioner-india-orgi,delhi,Economy,2025-11-27T12:37:05.241917,,0,0b15bc4c-064f-41ef-ab4e-438b8d2bab1e,Delhi - 6th Economic Census 2012-13,CSV,https://data.opencity.in/dataset/3019a780-82c7-4e11-b408-5362fa006aba/resource/0b15bc4c-064f-41ef-ab4e-438b8d2bab1e/download/5137a781-246a-4cc7-8e19-007dae7c40d7.csv,53789279,2025-11-25T13:47:33.178402,text/csv,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-economic-census,Delhi - Economic Census,https://data.opencity.in/dataset/delhi-economic-census,office-of-the-registrar-general-census-commissioner-india-orgi,delhi,Economy,2025-11-27T12:37:05.241917,,0,60bd2e2d-4a7c-469b-a7bf-4a296a69c790,List of Districts and Their Codes - Delhi,CSV,https://data.opencity.in/dataset/3019a780-82c7-4e11-b408-5362fa006aba/resource/60bd2e2d-4a7c-469b-a7bf-4a296a69c790/download/e8a60ef5-d68b-4ff3-8b8a-498203272beb.csv,622,2025-11-25T13:47:33.612862,text/csv,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-economic-census,Delhi - Economic Census,https://data.opencity.in/dataset/delhi-economic-census,office-of-the-registrar-general-census-commissioner-india-orgi,delhi,Economy,2025-11-27T12:37:05.241917,,0,7e0ecdfc-f74d-4ea6-9aae-e279857cc9d9,Metadata for the 6th Economic Census,CSV,https://data.opencity.in/dataset/3019a780-82c7-4e11-b408-5362fa006aba/resource/7e0ecdfc-f74d-4ea6-9aae-e279857cc9d9/download/8c7a9a5a-fed5-482f-a024-70691e19f90d.csv,3530,2025-11-25T13:47:33.989045,text/csv,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-electricity-data,Delhi - Electricity Data,https://data.opencity.in/dataset/delhi-electricity-data,government-of-delhi,delhi,City Services,2025-11-27T12:36:43.231204,,0,e4a0101a-73f8-4fb2-92ef-783efe90bd97,Delhi Electrical Substations ,CSV,https://data.opencity.in/dataset/822a8069-2155-41b0-8aee-4adf2439dd4d/resource/e4a0101a-73f8-4fb2-92ef-783efe90bd97/download/9e54aa5a-8af5-4755-ae61-e31a68111708.csv,4932,2025-11-25T13:48:26.667806,text/csv,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-nss-multi-indicator-survey-data-78th-round-2020-21,Delhi - NSS Multi Indicator Survey Data 78th Round 2020-21,https://data.opencity.in/dataset/delhi-nss-multi-indicator-survey-data-78th-round-2020-21,ministry-of-statistics-and-programme-implementation-mospi,delhi,Economy,2025-11-27T12:36:52.993824,,0,3fde0aa5-8a80-4d9f-9456-f5ec940e4b68,MIS Survey 78th Round - Level 01,CSV,https://data.opencity.in/dataset/1e42c15e-18cb-42d5-afeb-f102a15b4169/resource/3fde0aa5-8a80-4d9f-9456-f5ec940e4b68/download/f6dad297-13c6-44e3-9f01-2ce4d9b44da3.csv,277480,2025-11-25T13:50:42.077832,text/csv,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-nss-multi-indicator-survey-data-78th-round-2020-21,Delhi - NSS Multi Indicator Survey Data 78th Round 2020-21,https://data.opencity.in/dataset/delhi-nss-multi-indicator-survey-data-78th-round-2020-21,ministry-of-statistics-and-programme-implementation-mospi,delhi,Economy,2025-11-27T12:36:52.993824,,0,a8b7e4bb-51c2-4f76-ad31-f739a14c9b7e,MIS Survey 78th Round - Level 02,CSV,https://data.opencity.in/dataset/1e42c15e-18cb-42d5-afeb-f102a15b4169/resource/a8b7e4bb-51c2-4f76-ad31-f739a14c9b7e/download/cd8b869c-01ea-46d1-8e6a-d19de43502b4.csv,1028668,2025-11-25T13:50:42.461560,text/csv,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-nss-multi-indicator-survey-data-78th-round-2020-21,Delhi - NSS Multi Indicator Survey Data 78th Round 2020-21,https://data.opencity.in/dataset/delhi-nss-multi-indicator-survey-data-78th-round-2020-21,ministry-of-statistics-and-programme-implementation-mospi,delhi,Economy,2025-11-27T12:36:52.993824,,0,49f905b9-772e-4204-ba3b-8b65463654aa,MIS Survey 78th Round - Level 03,CSV,https://data.opencity.in/dataset/1e42c15e-18cb-42d5-afeb-f102a15b4169/resource/49f905b9-772e-4204-ba3b-8b65463654aa/download/8eb30695-816a-489a-88cb-1cb96c5b03c6.csv,395426,2025-11-25T13:50:42.871731,text/csv,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-nss-multi-indicator-survey-data-78th-round-2020-21,Delhi - NSS Multi Indicator Survey Data 78th Round 2020-21,https://data.opencity.in/dataset/delhi-nss-multi-indicator-survey-data-78th-round-2020-21,ministry-of-statistics-and-programme-implementation-mospi,delhi,Economy,2025-11-27T12:36:52.993824,,0,f8b48b16-4304-46c4-8ad9-eef4d6e4c3cc,MIS Survey 78th Round - Level 04,CSV,https://data.opencity.in/dataset/1e42c15e-18cb-42d5-afeb-f102a15b4169/resource/f8b48b16-4304-46c4-8ad9-eef4d6e4c3cc/download/bbe72249-e153-42cf-a392-dca007ef3057.csv,277003,2025-11-25T13:50:43.494409,text/csv,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-nss-multi-indicator-survey-data-78th-round-2020-21,Delhi - NSS Multi Indicator Survey Data 78th Round 2020-21,https://data.opencity.in/dataset/delhi-nss-multi-indicator-survey-data-78th-round-2020-21,ministry-of-statistics-and-programme-implementation-mospi,delhi,Economy,2025-11-27T12:36:52.993824,,0,36b553a7-465c-46e4-bdea-6412aea4a429,MIS Survey 78th Round - Level 05,CSV,https://data.opencity.in/dataset/1e42c15e-18cb-42d5-afeb-f102a15b4169/resource/36b553a7-465c-46e4-bdea-6412aea4a429/download/35123323-3222-4e4b-bd1b-b25921b82286.csv,98434,2025-11-25T13:50:43.907613,text/csv,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-nss-multi-indicator-survey-data-78th-round-2020-21,Delhi - NSS Multi Indicator Survey Data 78th Round 2020-21,https://data.opencity.in/dataset/delhi-nss-multi-indicator-survey-data-78th-round-2020-21,ministry-of-statistics-and-programme-implementation-mospi,delhi,Economy,2025-11-27T12:36:52.993824,,0,e021902c-6b0c-4ca6-8b86-e5894ccfda4f,MIS Survey 78th Round - Level 06,CSV,https://data.opencity.in/dataset/1e42c15e-18cb-42d5-afeb-f102a15b4169/resource/e021902c-6b0c-4ca6-8b86-e5894ccfda4f/download/b5e37411-e4c4-452b-bdc2-f6c59ed4c7d2.csv,88823,2025-11-25T13:50:44.296386,text/csv,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-nss-multi-indicator-survey-data-78th-round-2020-21,Delhi - NSS Multi Indicator Survey Data 78th Round 2020-21,https://data.opencity.in/dataset/delhi-nss-multi-indicator-survey-data-78th-round-2020-21,ministry-of-statistics-and-programme-implementation-mospi,delhi,Economy,2025-11-27T12:36:52.993824,,0,2aabadf9-0694-4e04-9816-f029487bd1ec,MIS Survey 78th Round - Level 07,CSV,https://data.opencity.in/dataset/1e42c15e-18cb-42d5-afeb-f102a15b4169/resource/2aabadf9-0694-4e04-9816-f029487bd1ec/download/11c2a7ef-35ee-4030-84d4-4770e83966df.csv,1306849,2025-11-25T13:50:44.735634,text/csv,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-nss-multi-indicator-survey-data-78th-round-2020-21,Delhi - NSS Multi Indicator Survey Data 78th Round 2020-21,https://data.opencity.in/dataset/delhi-nss-multi-indicator-survey-data-78th-round-2020-21,ministry-of-statistics-and-programme-implementation-mospi,delhi,Economy,2025-11-27T12:36:52.993824,,0,852f147b-7394-4cf1-97f8-2ed248709b8c,MIS Survey 78th Round - Level 08,CSV,https://data.opencity.in/dataset/1e42c15e-18cb-42d5-afeb-f102a15b4169/resource/852f147b-7394-4cf1-97f8-2ed248709b8c/download/1b24131e-2b53-43ab-95c5-1faae11aebea.csv,241222,2025-11-25T13:50:45.374749,text/csv,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-nss-multi-indicator-survey-data-78th-round-2020-21,Delhi - NSS Multi Indicator Survey Data 78th Round 2020-21,https://data.opencity.in/dataset/delhi-nss-multi-indicator-survey-data-78th-round-2020-21,ministry-of-statistics-and-programme-implementation-mospi,delhi,Economy,2025-11-27T12:36:52.993824,,0,8051b95f-1fe6-4b97-b267-647d0872fc75,MIS Survey 78th Round - Level 09,CSV,https://data.opencity.in/dataset/1e42c15e-18cb-42d5-afeb-f102a15b4169/resource/8051b95f-1fe6-4b97-b267-647d0872fc75/download/bc6bb518-1ef9-4a35-842d-d35b205dc755.csv,953123,2025-11-25T13:50:45.827248,text/csv,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-nss-multi-indicator-survey-data-78th-round-2020-21,Delhi - NSS Multi Indicator Survey Data 78th Round 2020-21,https://data.opencity.in/dataset/delhi-nss-multi-indicator-survey-data-78th-round-2020-21,ministry-of-statistics-and-programme-implementation-mospi,delhi,Economy,2025-11-27T12:36:52.993824,,0,1e945155-0929-4a9d-8aae-982555b920cd,MIS Layout of Data and Levels,XLS,https://data.opencity.in/dataset/1e42c15e-18cb-42d5-afeb-f102a15b4169/resource/1e945155-0929-4a9d-8aae-982555b920cd/download/c49f2a9e-b473-458a-ac19-e8282fcf4613.xls,89088,2025-11-25T13:50:46.320213,application/vnd.ms-excel,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-cetp-monthly-water-quality-data-2019-2022,Delhi CETP Monthly Water Quality Data 2019-2022,https://data.opencity.in/dataset/delhi-cetp-monthly-water-quality-data-2019-2022,government-of-delhi,delhi,Environment,2025-11-27T12:37:38.633839,function,0,4533f2c3-1352-4820-8270-aecb18c362dc,April 2019 CETP Data,PDF,https://data.opencity.in/dataset/800c4105-9ab3-4a8d-862b-ef4a302f032a/resource/4533f2c3-1352-4820-8270-aecb18c362dc/download/244dd07e-3028-4636-b140-ddbd0a48529e.pdf,2211295,2025-11-25T13:45:11.418356,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-cetp-monthly-water-quality-data-2019-2022,Delhi CETP Monthly Water Quality Data 2019-2022,https://data.opencity.in/dataset/delhi-cetp-monthly-water-quality-data-2019-2022,government-of-delhi,delhi,Environment,2025-11-27T12:37:38.633839,function,0,e043924c-32c9-49da-a18e-aa738aae2b50,May 2019 CETP Data,PDF,https://data.opencity.in/dataset/800c4105-9ab3-4a8d-862b-ef4a302f032a/resource/e043924c-32c9-49da-a18e-aa738aae2b50/download/c311cdf8-e64e-4a72-9c31-e41eafca663d.pdf,2143636,2025-11-25T13:45:11.805815,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-cetp-monthly-water-quality-data-2019-2022,Delhi CETP Monthly Water Quality Data 2019-2022,https://data.opencity.in/dataset/delhi-cetp-monthly-water-quality-data-2019-2022,government-of-delhi,delhi,Environment,2025-11-27T12:37:38.633839,function,0,fe4187bc-f7af-47bc-add4-936a31276e9f,June 2019 CETP Data,PDF,https://data.opencity.in/dataset/800c4105-9ab3-4a8d-862b-ef4a302f032a/resource/fe4187bc-f7af-47bc-add4-936a31276e9f/download/b3caf3b9-5b4e-42b6-9bcc-a7937b2d5073.pdf,2359108,2025-11-25T13:45:12.251897,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-cetp-monthly-water-quality-data-2019-2022,Delhi CETP Monthly Water Quality Data 2019-2022,https://data.opencity.in/dataset/delhi-cetp-monthly-water-quality-data-2019-2022,government-of-delhi,delhi,Environment,2025-11-27T12:37:38.633839,function,0,226f7da4-4e8e-46b4-9f95-fe80dbf0eb10,July 2019 CETP Data,PDF,https://data.opencity.in/dataset/800c4105-9ab3-4a8d-862b-ef4a302f032a/resource/226f7da4-4e8e-46b4-9f95-fe80dbf0eb10/download/81451f5b-543f-47dc-9a26-cb27f1da8233.pdf,4458556,2025-11-25T13:45:12.727296,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-cetp-monthly-water-quality-data-2019-2022,Delhi CETP Monthly Water Quality Data 2019-2022,https://data.opencity.in/dataset/delhi-cetp-monthly-water-quality-data-2019-2022,government-of-delhi,delhi,Environment,2025-11-27T12:37:38.633839,function,0,b90e2d9d-0b7d-4597-ac0c-966af748ffe6,August 2019 CETP Data,PDF,https://data.opencity.in/dataset/800c4105-9ab3-4a8d-862b-ef4a302f032a/resource/b90e2d9d-0b7d-4597-ac0c-966af748ffe6/download/75ea1eea-e6b6-471f-af6c-4e7c81965b39.pdf,4031693,2025-11-25T13:45:13.185549,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-cetp-monthly-water-quality-data-2019-2022,Delhi CETP Monthly Water Quality Data 2019-2022,https://data.opencity.in/dataset/delhi-cetp-monthly-water-quality-data-2019-2022,government-of-delhi,delhi,Environment,2025-11-27T12:37:38.633839,function,0,d7781bb8-2ab8-4d6c-8eed-f30b99adcc3c,September 2019 CETP Data,PDF,https://data.opencity.in/dataset/800c4105-9ab3-4a8d-862b-ef4a302f032a/resource/d7781bb8-2ab8-4d6c-8eed-f30b99adcc3c/download/d99acd2f-51c3-4585-853e-b4d6d8b419de.pdf,1573663,2025-11-25T13:45:13.681033,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-cetp-monthly-water-quality-data-2019-2022,Delhi CETP Monthly Water Quality Data 2019-2022,https://data.opencity.in/dataset/delhi-cetp-monthly-water-quality-data-2019-2022,government-of-delhi,delhi,Environment,2025-11-27T12:37:38.633839,function,0,af19cc4f-f46d-4bf6-9e1e-839ff1f712fd,October 2019 CETP Data,PDF,https://data.opencity.in/dataset/800c4105-9ab3-4a8d-862b-ef4a302f032a/resource/af19cc4f-f46d-4bf6-9e1e-839ff1f712fd/download/8e34436f-1505-4c83-bd38-3551373ef24c.pdf,2879476,2025-11-25T13:45:14.416430,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-cetp-monthly-water-quality-data-2019-2022,Delhi CETP Monthly Water Quality Data 2019-2022,https://data.opencity.in/dataset/delhi-cetp-monthly-water-quality-data-2019-2022,government-of-delhi,delhi,Environment,2025-11-27T12:37:38.633839,function,0,fcf30208-5460-49af-a26a-2babe68d5f9f,November 2019 CETP Data,PDF,https://data.opencity.in/dataset/800c4105-9ab3-4a8d-862b-ef4a302f032a/resource/fcf30208-5460-49af-a26a-2babe68d5f9f/download/de140fa7-2397-4709-b845-fb619db9debe.pdf,1840803,2025-11-25T13:45:14.914320,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-cetp-monthly-water-quality-data-2019-2022,Delhi CETP Monthly Water Quality Data 2019-2022,https://data.opencity.in/dataset/delhi-cetp-monthly-water-quality-data-2019-2022,government-of-delhi,delhi,Environment,2025-11-27T12:37:38.633839,function,0,c99db138-30e5-41bf-81a1-ac226303726b,December 2019 CETP Data,PDF,https://data.opencity.in/dataset/800c4105-9ab3-4a8d-862b-ef4a302f032a/resource/c99db138-30e5-41bf-81a1-ac226303726b/download/5654a4c1-ba9d-4788-9326-6d8742a8b6bd.pdf,2406093,2025-11-25T13:45:15.444647,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-cetp-monthly-water-quality-data-2019-2022,Delhi CETP Monthly Water Quality Data 2019-2022,https://data.opencity.in/dataset/delhi-cetp-monthly-water-quality-data-2019-2022,government-of-delhi,delhi,Environment,2025-11-27T12:37:38.633839,function,0,ff4ec737-63e8-4a5a-a2ad-8966be8d919e,January 2020 CETP Data,PDF,https://data.opencity.in/dataset/800c4105-9ab3-4a8d-862b-ef4a302f032a/resource/ff4ec737-63e8-4a5a-a2ad-8966be8d919e/download/fe806ba8-af15-4042-9d9f-b8e07c079d49.pdf,2353982,2025-11-25T13:45:16.142598,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-cetp-monthly-water-quality-data-2019-2022,Delhi CETP Monthly Water Quality Data 2019-2022,https://data.opencity.in/dataset/delhi-cetp-monthly-water-quality-data-2019-2022,government-of-delhi,delhi,Environment,2025-11-27T12:37:38.633839,function,0,1502d2cc-6efc-41b5-bc12-1a378c742f75,February 2020 CETP Data,PDF,https://data.opencity.in/dataset/800c4105-9ab3-4a8d-862b-ef4a302f032a/resource/1502d2cc-6efc-41b5-bc12-1a378c742f75/download/a56cb481-6a91-4daf-a60d-a6787dace9d3.pdf,1272069,2025-11-25T13:45:16.691808,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-cetp-monthly-water-quality-data-2019-2022,Delhi CETP Monthly Water Quality Data 2019-2022,https://data.opencity.in/dataset/delhi-cetp-monthly-water-quality-data-2019-2022,government-of-delhi,delhi,Environment,2025-11-27T12:37:38.633839,function,0,0142046b-ae32-46ef-9623-671ad01a32ca,March 2020 CETP Data,PDF,https://data.opencity.in/dataset/800c4105-9ab3-4a8d-862b-ef4a302f032a/resource/0142046b-ae32-46ef-9623-671ad01a32ca/download/6ba61fdf-ab76-4b15-b597-c56a278262d0.pdf,1563294,2025-11-25T13:45:17.234087,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-cetp-monthly-water-quality-data-2019-2022,Delhi CETP Monthly Water Quality Data 2019-2022,https://data.opencity.in/dataset/delhi-cetp-monthly-water-quality-data-2019-2022,government-of-delhi,delhi,Environment,2025-11-27T12:37:38.633839,function,0,01f9c2f9-9959-4738-ab8c-1b0222b9b3bc,May 2020 CETP Data,PDF,https://data.opencity.in/dataset/800c4105-9ab3-4a8d-862b-ef4a302f032a/resource/01f9c2f9-9959-4738-ab8c-1b0222b9b3bc/download/a804de57-848f-4c01-bfd4-2cdd69e97fed.pdf,1405251,2025-11-25T13:45:17.801750,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-cetp-monthly-water-quality-data-2019-2022,Delhi CETP Monthly Water Quality Data 2019-2022,https://data.opencity.in/dataset/delhi-cetp-monthly-water-quality-data-2019-2022,government-of-delhi,delhi,Environment,2025-11-27T12:37:38.633839,function,0,2e47b4e7-2095-4685-b4db-872d1181277e,June 2020 CETP Data,PDF,https://data.opencity.in/dataset/800c4105-9ab3-4a8d-862b-ef4a302f032a/resource/2e47b4e7-2095-4685-b4db-872d1181277e/download/56621164-118f-45dc-ba48-a1a8cff07a6e.pdf,705612,2025-11-25T13:45:18.764302,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-cetp-monthly-water-quality-data-2019-2022,Delhi CETP Monthly Water Quality Data 2019-2022,https://data.opencity.in/dataset/delhi-cetp-monthly-water-quality-data-2019-2022,government-of-delhi,delhi,Environment,2025-11-27T12:37:38.633839,function,0,60943b5c-725d-4eba-ab3e-a2c0dd061c5b,July 2020 CETP Data,PDF,https://data.opencity.in/dataset/800c4105-9ab3-4a8d-862b-ef4a302f032a/resource/60943b5c-725d-4eba-ab3e-a2c0dd061c5b/download/a714071a-e597-421b-866b-9db1daffe16d.pdf,2580828,2025-11-25T13:45:19.314795,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-cetp-monthly-water-quality-data-2019-2022,Delhi CETP Monthly Water Quality Data 2019-2022,https://data.opencity.in/dataset/delhi-cetp-monthly-water-quality-data-2019-2022,government-of-delhi,delhi,Environment,2025-11-27T12:37:38.633839,function,0,907dbc66-8147-4c90-ac9f-8fa7648caddb,August 2020 CETP Data,PDF,https://data.opencity.in/dataset/800c4105-9ab3-4a8d-862b-ef4a302f032a/resource/907dbc66-8147-4c90-ac9f-8fa7648caddb/download/ad7bab95-1977-4b9c-b73e-ccf2459c00bc.pdf,2389144,2025-11-25T13:45:19.875453,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-cetp-monthly-water-quality-data-2019-2022,Delhi CETP Monthly Water Quality Data 2019-2022,https://data.opencity.in/dataset/delhi-cetp-monthly-water-quality-data-2019-2022,government-of-delhi,delhi,Environment,2025-11-27T12:37:38.633839,function,0,5ce3f91e-fabd-493f-afdf-1e804f4fb418,September 2020 CETP Data,PDF,https://data.opencity.in/dataset/800c4105-9ab3-4a8d-862b-ef4a302f032a/resource/5ce3f91e-fabd-493f-afdf-1e804f4fb418/download/e1f5386b-de17-454a-ae83-a7efd8902c91.pdf,2195264,2025-11-25T13:45:20.506957,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-cetp-monthly-water-quality-data-2019-2022,Delhi CETP Monthly Water Quality Data 2019-2022,https://data.opencity.in/dataset/delhi-cetp-monthly-water-quality-data-2019-2022,government-of-delhi,delhi,Environment,2025-11-27T12:37:38.633839,function,0,cd3b47fb-6181-48d9-a240-6d923f672b37,October 2020 CETP Data,PDF,https://data.opencity.in/dataset/800c4105-9ab3-4a8d-862b-ef4a302f032a/resource/cd3b47fb-6181-48d9-a240-6d923f672b37/download/301ca42b-100d-4e1c-878b-485ace3a78cb.pdf,2722341,2025-11-25T13:45:21.138259,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-cetp-monthly-water-quality-data-2019-2022,Delhi CETP Monthly Water Quality Data 2019-2022,https://data.opencity.in/dataset/delhi-cetp-monthly-water-quality-data-2019-2022,government-of-delhi,delhi,Environment,2025-11-27T12:37:38.633839,function,0,6ec22ffb-94d1-458f-a23f-472d496dcadf,November 2020 CETP Data,PDF,https://data.opencity.in/dataset/800c4105-9ab3-4a8d-862b-ef4a302f032a/resource/6ec22ffb-94d1-458f-a23f-472d496dcadf/download/9a9925d5-f523-4c68-91b1-48e9ea906684.pdf,1456121,2025-11-25T13:45:21.784424,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-cetp-monthly-water-quality-data-2019-2022,Delhi CETP Monthly Water Quality Data 2019-2022,https://data.opencity.in/dataset/delhi-cetp-monthly-water-quality-data-2019-2022,government-of-delhi,delhi,Environment,2025-11-27T12:37:38.633839,function,0,acd95c69-bc0e-40ca-90bf-cfb8dd794ff2,December 2020 CETP Data,PDF,https://data.opencity.in/dataset/800c4105-9ab3-4a8d-862b-ef4a302f032a/resource/acd95c69-bc0e-40ca-90bf-cfb8dd794ff2/download/b9fc969a-251b-432a-9afd-d705e86279e0.pdf,2676818,2025-11-25T13:45:22.456794,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-cetp-monthly-water-quality-data-2019-2022,Delhi CETP Monthly Water Quality Data 2019-2022,https://data.opencity.in/dataset/delhi-cetp-monthly-water-quality-data-2019-2022,government-of-delhi,delhi,Environment,2025-11-27T12:37:38.633839,function,0,66f11b5b-aed3-446e-929a-3afda74d43fc,January 2021 CETP Data,PDF,https://data.opencity.in/dataset/800c4105-9ab3-4a8d-862b-ef4a302f032a/resource/66f11b5b-aed3-446e-929a-3afda74d43fc/download/5f0351c2-37a1-426d-921e-4243bb31b64b.pdf,3197895,2025-11-25T13:45:23.135860,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
delhi-cetp-monthly-water-quality-data-2019-2022,Delhi CETP Monthly Water Quality Data 2019-2022,https://data.opencity.in/dataset/delhi-cetp-monthly-water-quality-data-2019-2022,government-of-delhi,delhi,Environment,2025-11-27T12:37:38.633839,function,0,da8480ff-6806-43e1-84a5-0840f17f78eb,February 2021 CETP Data,PDF,https://data.opencity.in/dataset/800c4105-9ab3-4a8d-862b-ef4a302f032a/resource/da8480ff-6806-43e1-84a5-0840f17f78eb/download/25ad4a3e-8df2-4388-a26b-ccb57eee2cc5.pdf,3526359,2025-11-25T13:45:23.897569,application/pdf,not_downloaded,,,OpenCity catalogue inventory row; resource not promoted into city source tree yet.
