State_Name,Year,Polling_Date,Seat,Poll,District,LB_Name,LB_Type,LB_Code,Ward_No,Ward_Name,Ward_Reservation,OSN,Candidate_Name,Father_Husband_Name,Candidate_Name_O,Father_Husband_Name_O,Gender,Age,Category,Party_ID,Party_Name,Party_Abbreviation,Education,Votes,Position,Status,N_Cand,Valid_Votes,Vote_Share_Percentage,Deposit_Lost,Total_Electors,Total_Votes,Rejected_Votes,Voter_Turnout_Percentage,Notes,Affidavit 
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,110,Chanda nagar,Women,,NOTA,,,,,,,,,,,278,7,,6,23359,1.173,,60111,23693,334,39.415,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,111,Bharathi nagar,Women,4,V Sindhu,,,,,,,8284,Telangana Rashtra Samithi,TRS,,11563,1,,5,19400,58.678,,31829,19706,306,61.912,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,111,Bharathi nagar,Women,1,Godhavari Chinnamile,,,,,,,1605,Bharatiya Janata Party,BJP,,6905,2,,5,19400,35.04,,31829,19706,306,61.912,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,111,Bharathi nagar,Women,2,Patlolla Madhavi Latha,,,,,,,3482,CONGRESS,INC,,381,3,,5,19400,1.933,,31829,19706,306,61.912,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,111,Bharathi nagar,Women,3,Mamatha Chunduri,,,,,,,8300,Telugu Desam,TDP,,363,4,,5,19400,1.842,,31829,19706,306,61.912,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,111,Bharathi nagar,Women,5,Akula Aruna Sree,,,,,,,10809,Independent,IND,,50,5,,5,19400,0.254,,31829,19706,306,61.912,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,111,Bharathi nagar,Women,,NOTA,,,,,,,,,,,138,6,,5,19400,0.7,,31829,19706,306,61.912,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,112,Ramachandrapuram,Backward Class,4,Smt.Burugadda Pushpa,,,,,,,8284,Telangana Rashtra Samithi,TRS,,11540,1,,6,18745,60.772,,28118,18989,244,67.533,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,112,Ramachandrapuram,Backward Class,2,Sri.Nallagandla Narsing Goud,,,,,,,1605,Bharatiya Janata Party,BJP,,5781,2,,6,18745,30.444,,28118,18989,244,67.533,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,112,Ramachandrapuram,Backward Class,1,Sri. Jonnada Maveen Goud,,,,,,,3482,CONGRESS,INC,,791,3,,6,18745,4.166,,28118,18989,244,67.533,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,112,Ramachandrapuram,Backward Class,3,Smt. Padmaja Peddigari,,,,,,,8300,Telugu Desam,TDP,,393,4,,6,18745,2.07,,28118,18989,244,67.533,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,112,Ramachandrapuram,Backward Class,5,Sri. Katighar Manohar,,,,,,,10809,Independent,IND,,38,5,,6,18745,0.2,,28118,18989,244,67.533,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,112,Ramachandrapuram,Backward Class,6,Sri.Venkataram Laxmi Narayana,,,,,,,10809,Independent,IND,,31,6,,6,18745,0.163,,28118,18989,244,67.533,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,112,Ramachandrapuram,Backward Class,,NOTA,,,,,,,,,,,171,7,,6,18745,0.901,,28118,18989,244,67.533,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,113,Patancheruvu,Backward Class,2,Sri. Mettu Kumar Yadav,,,,,,,8284,Telangana Rashtra Samithi,TRS,,15523,1,,6,26954,56.645,,41667,27404,450,65.769,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,113,Patancheruvu,Backward Class,1,Sri. Ashish Goud Thouti,,,,,,,1605,Bharatiya Janata Party,BJP,,9440,2,,6,26954,34.448,,41667,27404,450,65.769,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,113,Patancheruvu,Backward Class,4,Smt. Muthyala Jayamma,,,,,,,3482,CONGRESS,INC,,1235,3,,6,26954,4.507,,41667,27404,450,65.769,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,113,Patancheruvu,Backward Class,6,Sri. Kamal David Janampally,,,,,,,8300,Telugu Desam,TDP,,301,4,,6,26954,1.098,,41667,27404,450,65.769,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,113,Patancheruvu,Backward Class,5,Sri. Gundu Pradeep Kumar,,,,,,,10809,Independent,IND,,163,5,,6,26954,0.595,,41667,27404,450,65.769,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,113,Patancheruvu,Backward Class,3,Sri. Aenturi Vijender,,,,,,,10809,Independent,IND,,68,6,,6,26954,0.248,,41667,27404,450,65.769,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,113,Patancheruvu,Backward Class,,NOTA,,,,,,,,,,,224,7,,6,26954,0.817,,41667,27404,450,65.769,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,114,KPHB colony,Unreserved,3,Mandadi Srinivasa Rao,,,,,,,8284,Telangana Rashtra Samithi,TRS,,12498,1,,11,26246,47.01,,53812,26586,340,49.405,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,114,KPHB colony,Unreserved,4,Sarivigari Preetham Kumar Reddy,,,,,,,1605,Bharatiya Janata Party,BJP,,10093,2,,11,26246,37.964,,53812,26586,340,49.405,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,114,KPHB colony,Unreserved,1,Uppala Padma Chowdary,,,,,,,8300,Telugu Desam,TDP,,2656,3,,11,26246,9.99,,53812,26586,340,49.405,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,114,KPHB colony,Unreserved,2,Gandham Yesu Raju,,,,,,,3482,CONGRESS,INC,,517,4,,11,26246,1.945,,53812,26586,340,49.405,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,114,KPHB colony,Unreserved,10,P V V R S Murthi,,,,,,,10809,Independent,IND,,85,5,,11,26246,0.32,,53812,26586,340,49.405,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,114,KPHB colony,Unreserved,5,MaMILLA ANAND,,,,,,,3331,India Praja Bandhu Party,IPBP,,52,6,,11,26246,0.196,,53812,26586,340,49.405,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,114,KPHB colony,Unreserved,7,Chandra Sekhar Chalika,,,,,,,10809,Independent,IND,,14,7,,11,26246,0.053,,53812,26586,340,49.405,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,114,KPHB colony,Unreserved,9,S V J K Prshanth Ungarala,,,,,,,10809,Independent,IND,,13,8,,11,26246,0.049,,53812,26586,340,49.405,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,114,KPHB colony,Unreserved,6,Kethineni Parvathi Priya Darshini,,,,,,,10809,Independent,IND,,5,9,,11,26246,0.019,,53812,26586,340,49.405,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,114,KPHB colony,Unreserved,11,Venkata Ramana Rao Dasari,,,,,,,10809,Independent,IND,,5,10,,11,26246,0.019,,53812,26586,340,49.405,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,114,KPHB colony,Unreserved,8,Patlolla Sainath Reddy,,,,,,,10809,Independent,IND,,4,11,,11,26246,0.015,,53812,26586,340,49.405,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,114,KPHB colony,Unreserved,,NOTA,,,,,,,,,,,304,12,,11,26246,1.143,,53812,26586,340,49.405,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,115,Balaji nagar,Women,4,P Sirisha,,,,,,,8284,Telangana Rashtra Samithi,TRS,,12701,1,,6,25964,47.878,,54800,26528,564,48.409,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,115,Balaji nagar,Women,1,Aritakula Charumathi Devi,,,,,,,1605,Bharatiya Janata Party,BJP,,9880,2,,6,25964,37.244,,54800,26528,564,48.409,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,115,Balaji nagar,Women,3,Ranjitha Kadempalli,,,,,,,8300,Telugu Desam,TDP,,2252,3,,6,25964,8.489,,54800,26528,564,48.409,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,115,Balaji nagar,Women,2,Beeram Indirareddy,,,,,,,3482,CONGRESS,INC,,734,4,,6,25964,2.767,,54800,26528,564,48.409,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,115,Balaji nagar,Women,5,Varudu Sujatha,,,,,,,10809,Independent,IND,,99,5,,6,25964,0.373,,54800,26528,564,48.409,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,115,Balaji nagar,Women,6,P Sandhya P,,,,,,,10809,Independent,IND,,9,6,,6,25964,0.034,,54800,26528,564,48.409,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,115,Balaji nagar,Women,,NOTA,,,,,,,,,,,289,7,,6,25964,1.089,,54800,26528,564,48.409,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,116,Allapur,Women,5,Sabiha Begum,,,,,,,8284,Telangana Rashtra Samithi,TRS,,18648,1,,6,29854,61.223,,63635,30459,605,47.865,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,116,Allapur,Women,3,PULIGOLLA SRILAKSHMI,,,,,,,1605,Bharatiya Janata Party,BJP,,8338,2,,6,29854,27.375,,63635,30459,605,47.865,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,116,Allapur,Women,1,KAUSER BEGUM,,,,,,,3482,CONGRESS,INC,,1687,3,,6,29854,5.539,,63635,30459,605,47.865,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,116,Allapur,Women,2,NASEEMA BEGUM,,,,,,,706,All India Majlis-E Ithehad-Ul Muslimeen,AIMIM,,504,4,,6,29854,1.655,,63635,30459,605,47.865,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,116,Allapur,Women,4,MOHAMMED UZMA,,,,,,,8300,Telugu Desam,TDP,,417,5,,6,29854,1.369,,63635,30459,605,47.865,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,116,Allapur,Women,6,ZAHEDA BEGUM,,,,,,,10809,Independent,IND,,38,6,,6,29854,0.125,,63635,30459,605,47.865,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,116,Allapur,Women,,NOTA,,,,,,,,,,,222,7,,6,29854,0.729,,63635,30459,605,47.865,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,117,Moosapet,Unreserved,2,K MAHENDAR,,,,,,,1605,Bharatiya Janata Party,BJP,,10068,1,,8,22706,42.991,,44594,23419,713,52.516,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,117,Moosapet,Unreserved,1,THOMU SRAVAN KUMAR,,,,,,,8284,Telangana Rashtra Samithi,TRS,,9530,2,,8,22706,40.693,,44594,23419,713,52.516,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,117,Moosapet,Unreserved,3,RAGHAVENDER GOPISHETTY,,,,,,,3482,CONGRESS,INC,,1989,3,,8,22706,8.493,,44594,23419,713,52.516,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,117,Moosapet,Unreserved,4,U RAMAKRISHNA,,,,,,,8300,Telugu Desam,TDP,,833,4,,8,22706,3.557,,44594,23419,713,52.516,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,117,Moosapet,Unreserved,7,HARI SANKARA SARMA KOLLURU,,,,,,,u10036,Indian People's Congress,IPC,,49,5,,8,22706,0.209,,44594,23419,713,52.516,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,117,Moosapet,Unreserved,6,MD SIRAJ,,,,,,,8529,Welfare Party of India,WPI,,36,6,,8,22706,0.154,,44594,23419,713,52.516,https://www.indiatvnews.com/news/india/ghmc-polls-2020-all-you-need-to-know-polling-station-eligibility-rules-candidates-aimim-trs-bjp-tdp-hyderabad-civic-elections-668291,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,117,Moosapet,Unreserved,5,MOHAMMED AMEAR,,,,,,,8272,Telangana Jana Samithi,TJSP,,21,7,,8,22706,0.09,,44594,23419,713,52.516,https://www.newindianexpress.com/cities/hyderabad/2020/dec/07/ghmc-results-independents-win-no-seats-but-cut-into-vote-share-of-others-2232779.html,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,117,Moosapet,Unreserved,8,NARSING RAO MANNE,,,,,,,10809,Independent,IND,,12,8,,8,22706,0.051,,44594,23419,713,52.516,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,117,Moosapet,Unreserved,,NOTA,,,,,,,,,,,168,9,,8,22706,0.717,,44594,23419,713,52.516,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,118,Fathe nagar,Unreserved,3,Satish Babu Pandala,,,,,,,8284,Telangana Rashtra Samithi,TRS,,11626,1,,9,24842,45.412,,53235,25601,759,48.091,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,118,Fathe nagar,Unreserved,1,M.KRISHNA GOUD,,,,,,,1605,Bharatiya Janata Party,BJP,,9131,2,,9,24842,35.667,,53235,25601,759,48.091,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,118,Fathe nagar,Unreserved,4,Syed Ahmed,,,,,,,3482,CONGRESS,INC,,1886,3,,9,24842,7.367,,53235,25601,759,48.091,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,118,Fathe nagar,Unreserved,7,MAHENDAR KANCHI,,,,,,,10809,Independent,IND,,1289,4,,9,24842,5.035,,53235,25601,759,48.091,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,118,Fathe nagar,Unreserved,2,Batta Raghavender,,,,,,,8300,Telugu Desam,TDP,,543,5,,9,24842,2.121,,53235,25601,759,48.091,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,118,Fathe nagar,Unreserved,8,YELLA RAO THOOMU,,,,,,,10809,Independent,IND,,53,6,,9,24842,0.207,,53235,25601,759,48.091,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,118,Fathe nagar,Unreserved,6,DARA JOHN,,,,,,,10809,Independent,IND,,46,7,,9,24842,0.18,,53235,25601,759,48.091,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,118,Fathe nagar,Unreserved,9,Shaik Mohammed Rasool,,,,,,,10809,Independent,IND,,38,8,,9,24842,0.148,,53235,25601,759,48.091,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,118,Fathe nagar,Unreserved,5,KALEEM SHAIK,,,,,,,8529,Welfare Party of India,WPI,,12,9,,9,24842,0.047,,53235,25601,759,48.091,https://www.indiatvnews.com/news/india/ghmc-polls-2020-all-you-need-to-know-polling-station-eligibility-rules-candidates-aimim-trs-bjp-tdp-hyderabad-civic-elections-668291,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,118,Fathe nagar,Unreserved,,NOTA,,,,,,,,,,,218,10,,9,24842,0.852,,53235,25601,759,48.091,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,119,Old bowenpally,Unreserved,3,M NARSIMHA YADAV,,,,,,,8284,Telangana Rashtra Samithi,TRS,,16031,1,,11,26944,57.786,,57501,27742,798,48.246,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,119,Old bowenpally,Unreserved,2,YENGULA THIRUPATHI,,,,,,,1605,Bharatiya Janata Party,BJP,,8560,2,,11,26944,30.856,,57501,27742,798,48.246,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,119,Old bowenpally,Unreserved,1,AMULYA D,,,,,,,3482,CONGRESS,INC,,1349,3,,11,26944,4.863,,57501,27742,798,48.246,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,119,Old bowenpally,Unreserved,4,RAGAM MAHENDER YADAV,,,,,,,8300,Telugu Desam,TDP,,310,4,,11,26944,1.117,,57501,27742,798,48.246,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,119,Old bowenpally,Unreserved,5,SYED OSMAN,,,,,,,706,All India Majlis-E Ithehad-Ul Muslimeen,AIMIM,,248,5,,11,26944,0.894,,57501,27742,798,48.246,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,119,Old bowenpally,Unreserved,7,D ASHOK,,,,,,,10809,Independent,IND,,54,6,,11,26944,0.195,,57501,27742,798,48.246,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,119,Old bowenpally,Unreserved,11,MD YOUSUFUDDIN GHORI,,,,,,,10809,Independent,IND,,39,7,,11,26944,0.141,,57501,27742,798,48.246,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,119,Old bowenpally,Unreserved,8,KATARAM SATYANARAYANA,,,,,,,10809,Independent,IND,,32,8,,11,26944,0.115,,57501,27742,798,48.246,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,119,Old bowenpally,Unreserved,9,JANI SALEEM PASHA,,,,,,,10809,Independent,IND,,31,9,,11,26944,0.112,,57501,27742,798,48.246,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,119,Old bowenpally,Unreserved,6,ADDULA MALLESH YADAV,,,,,,,10809,Independent,IND,,7,10,,11,26944,0.025,,57501,27742,798,48.246,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,119,Old bowenpally,Unreserved,10,MOHAMMAD ABDUL KHADER,,,,,,,10809,Independent,IND,,4,11,,11,26944,0.014,,57501,27742,798,48.246,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,119,Old bowenpally,Unreserved,,NOTA,,,,,,,,,,,279,12,,11,26944,1.006,,57501,27742,798,48.246,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,120,Bala nagar,Unreserved,1,AVULA RAVINDAR REDDY,,,,,,,8284,Telangana Rashtra Samithi,TRS,,10945,1,,7,21363,49.841,,43307,21960,597,50.708,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,120,Bala nagar,Unreserved,3,YASA NARSI REDDY,,,,,,,1605,Bharatiya Janata Party,BJP,,7214,2,,7,21363,32.851,,43307,21960,597,50.708,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,120,Bala nagar,Unreserved,4,SATYAM SRIRANGAM,,,,,,,3482,CONGRESS,INC,,1713,3,,7,21363,7.801,,43307,21960,597,50.708,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,120,Bala nagar,Unreserved,2,CHILUKURI HARICHAND,,,,,,,8300,Telugu Desam,TDP,,1156,4,,7,21363,5.264,,43307,21960,597,50.708,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,120,Bala nagar,Unreserved,7,R.RAJ KUMAR,,,,,,,10809,Independent,IND,,88,5,,7,21363,0.401,,43307,21960,597,50.708,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,120,Bala nagar,Unreserved,6,MUSTAFA MOHAMMED,,,,,,,10809,Independent,IND,,32,6,,7,21363,0.146,,43307,21960,597,50.708,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,120,Bala nagar,Unreserved,5,MOHAMMED WAHEEDUDDIN,,,,,,,10809,Independent,IND,,31,7,,7,21363,0.141,,43307,21960,597,50.708,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,120,Bala nagar,Unreserved,,NOTA,,,,,,,,,,,184,8,,7,21363,0.838,,43307,21960,597,50.708,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,121,Kukatpally,Unreserved,2,JUPALLY SATYANARAYANA RAO,,,,,,,8284,Telangana Rashtra Samithi,TRS,,10679,1,,7,22982,45.571,,48481,23434,452,48.336,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,121,Kukatpally,Unreserved,3,PAVAN KUMAR NAINENI,,,,,,,1605,Bharatiya Janata Party,BJP,,9930,2,,7,22982,42.374,,48481,23434,452,48.336,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,121,Kukatpally,Unreserved,1,GOTTIMUKKULA VISHWATEJESWAR RAO,,,,,,,3482,CONGRESS,INC,,1390,3,,7,22982,5.932,,48481,23434,452,48.336,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,121,Kukatpally,Unreserved,4,SRIRAMOJU SHIVA KUMAR,,,,,,,8300,Telugu Desam,TDP,,721,4,,7,22982,3.077,,48481,23434,452,48.336,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,121,Kukatpally,Unreserved,5,KONDAPAKA KRISHNA,,,,,,,10809,Independent,IND,,22,5,,7,22982,0.094,,48481,23434,452,48.336,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,121,Kukatpally,Unreserved,7,BEGARI DASARATH,,,,,,,10809,Independent,IND,,17,6,,7,22982,0.073,,48481,23434,452,48.336,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,121,Kukatpally,Unreserved,6,BATHULA CHAITANYA,,,,,,,10809,Independent,IND,,12,7,,7,22982,0.051,,48481,23434,452,48.336,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,121,Kukatpally,Unreserved,,NOTA,,,,,,,,,,,211,8,,7,22982,0.9,,48481,23434,452,48.336,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,122,V V nagar,Women,2,MADHAVARAM ROJA DEVI,,,,,,,8284,Telangana Rashtra Samithi,TRS,,11658,1,,5,22160,51.896,,54267,22464,304,41.395,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,122,V V nagar,Women,3,U VIDHYA KALPANA,,,,,,,1605,Bharatiya Janata Party,BJP,,7539,2,,5,22160,33.56,,54267,22464,304,41.395,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,122,V V nagar,Women,4,VENKATA SAMRAJYAM DANAMUDI,,,,,,,8300,Telugu Desam,TDP,,2297,3,,5,22160,10.225,,54267,22464,304,41.395,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,122,V V nagar,Women,1,BASHIPAKA NAGAMANI,,,,,,,3482,CONGRESS,INC,,402,4,,5,22160,1.79,,54267,22464,304,41.395,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,122,V V nagar,Women,5,SRUTHI UPPALA,,,,,,,10809,Independent,IND,,16,5,,5,22160,0.071,,54267,22464,304,41.395,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,122,V V nagar,Women,,NOTA,,,,,,,,,,,248,6,,5,22160,1.104,,54267,22464,304,41.395,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,123,Hyder nagar,Unreserved,2,NARNE SRINIVASA RAO,,,,,,,8284,Telangana Rashtra Samithi,TRS,,9260,1,,6,19150,47.813,,51258,19367,217,37.783,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,123,Hyder nagar,Unreserved,3,VELAGA SRINIVAS,,,,,,,1605,Bharatiya Janata Party,BJP,,7227,2,,6,19150,37.316,,51258,19367,217,37.783,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,123,Hyder nagar,Unreserved,1,KODALI RAVI KUMAR,,,,,,,8300,Telugu Desam,TDP,,2119,3,,6,19150,10.941,,51258,19367,217,37.783,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,123,Hyder nagar,Unreserved,4,SEETHA RAMA RAJU BOLLEPALLY,,,,,,,3482,CONGRESS,INC,,291,4,,6,19150,1.503,,51258,19367,217,37.783,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,123,Hyder nagar,Unreserved,5,IKRAN SHAIK,,,,,,,5399,Marxist Communist Party of India (United),MCPIU,,71,5,,6,19150,0.367,,51258,19367,217,37.783,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,123,Hyder nagar,Unreserved,6,MAVULETI VENKATA RAJU,,,,,,,10809,Independent,IND,,3,6,,6,19150,0.015,,51258,19367,217,37.783,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,123,Hyder nagar,Unreserved,,NOTA,,,,,,,,,,,179,7,,6,19150,0.924,,51258,19367,217,37.783,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,124,Allwyn colony,Unreserved,1,DODLA VENKATESH GOUD,,,,,,,8284,Telangana Rashtra Samithi,TRS,,11079,1,,11,23398,46.007,,61036,24081,683,39.454,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,124,Allwyn colony,Unreserved,4,SURABHI RAVINDER RAO,,,,,,,1605,Bharatiya Janata Party,BJP,,9835,2,,11,23398,40.841,,61036,24081,683,39.454,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,124,Allwyn colony,Unreserved,2,K.BALA BRAHMAM,,,,,,,8300,Telugu Desam,TDP,,1182,3,,11,23398,4.908,,61036,24081,683,39.454,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,124,Allwyn colony,Unreserved,3,MARELLA SRINIVASA RAO,,,,,,,3482,CONGRESS,INC,,798,4,,11,23398,3.314,,61036,24081,683,39.454,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,124,Allwyn colony,Unreserved,6,V.KALI ANURADHA,,,,,,,10809,Independent,IND,,63,5,,11,23398,0.262,,61036,24081,683,39.454,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,124,Allwyn colony,Unreserved,8,BALUGURI RANGA RAO,,,,,,,10809,Independent,IND,,60,6,,11,23398,0.249,,61036,24081,683,39.454,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,124,Allwyn colony,Unreserved,10,SRINIVASA RAO JADAV,,,,,,,10809,Independent,IND,,43,7,,11,23398,0.179,,61036,24081,683,39.454,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,124,Allwyn colony,Unreserved,9,K.MANEMMA,,,,,,,10809,Independent,IND,,26,8,,11,23398,0.108,,61036,24081,683,39.454,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,124,Allwyn colony,Unreserved,7,CH SRI VENKATA BHIMA PRASAD,,,,,,,10809,Independent,IND,,18,9,,11,23398,0.075,,61036,24081,683,39.454,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,124,Allwyn colony,Unreserved,5,C.KAMALAKAR REDDY,,,,,,,8272,Telangana Jana Samithi,TJSP,,16,10,,11,23398,0.066,,61036,24081,683,39.454,https://www.newindianexpress.com/cities/hyderabad/2020/dec/07/ghmc-results-independents-win-no-seats-but-cut-into-vote-share-of-others-2232779.html,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,124,Allwyn colony,Unreserved,11,M.SUNIL KUMAR,,,,,,,10809,Independent,IND,,14,11,,11,23398,0.058,,61036,24081,683,39.454,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,124,Allwyn colony,Unreserved,,NOTA,,,,,,,,,,,264,12,,11,23398,1.096,,61036,24081,683,39.454,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,125,Gajularamaram,Backward Class,3,Ravula Seshagiri,,,,,,,8284,Telangana Rashtra Samithi,TRS,,13267,1,,11,31266,40.978,,56300,32376,1110,57.506,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,125,Gajularamaram,Backward Class,1,Kuna Srinivas Goud,,,,,,,3482,CONGRESS,INC,,12830,2,,11,31266,39.628,,56300,32376,1110,57.506,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,125,Gajularamaram,Backward Class,2,Jukuri Sridhar,,,,,,,1605,Bharatiya Janata Party,BJP,,4531,3,,11,31266,13.995,,56300,32376,1110,57.506,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,125,Gajularamaram,Backward Class,8,Patlolla Veershetty,,,,,,,10809,Independent,IND,,125,4,,11,31266,0.386,,56300,32376,1110,57.506,,
Telangana,2020,,,0,Hyderabad,GHMC,MC,11,125,Gajularamaram,Backward Class,7,V Narendra Chary,,,,,,,10809,Independent,IND,,116,5,,11,31266,0.358,,56300,32376,1110,57.506,,
